1984	11	24	8.21	13.14	6.16	3.75
1984	11	25	6.26	10.37	1.59	2.63
1984	11	26	4.44	8.64	0.13	3.41
1984	11	27	3.51	5.56	0.1	2.33
1984	11	28	3.44	6.45	0.53	3.24
1984	11	29	4.23	10.29	0.12	3.24
1984	11	30	3.75	10.4	0.02	3.2
1984	12	1	1.45	8.55	0.0	3.09
1984	12	2	1.1	6.4	0.34	1.97
1984	12	3	1.69	5.56	0.13	3.57
1984	12	4	1.08	4.3	0.22999999999999998	2.78
1984	12	5	3.23	7.15	0.16	2.36
1984	12	6	0.8	5.82	1.56	1.24
1984	12	7	0.5	3.8	0.17	2.59
1984	12	8	0.5	5.02	0.64	1.6
1984	12	9	4.19	7.94	1.56	3.21
1984	12	10	5.12	9.36	0.13	2.77
1984	12	11	4.9	7.99	0.32	1.81
1984	12	12	2.39	5.58	0.04	1.16
1984	12	13	0.87	6.06	0.06	2.76
1984	12	14	0.99	6.26	3.91	1.47
1984	12	15	2.18	5.02	0.49	1.39
1984	12	16	1.0	4.14	4.25	1.66
1984	12	17	1.65	4.79	6.54	1.11
1984	12	18	-0.45	4.3	1.29	1.3
1984	12	19	-0.65	5.04	2.28	1.52
1984	12	20	5.05	7.62	8.32	1.33
1984	12	21	3.03	7.94	1.25	2.57
1984	12	22	0.5	4.32	0.03	2.32
1984	12	23	0.44	3.55	2.08	1.68
1984	12	24	1.93	4.3	4.73	1.25
1984	12	25	0.05	5.67	0.49	2.96
1984	12	26	0.51	3.93	3.22	2.41
1984	12	27	-1.85	3.44	0.15	2.51
1984	12	28	-2.27	1.69	0.15	2.22
1984	12	29	-2.11	2.98	0.25	3.04
1984	12	30	-2.96	1.8	0.21999999999999997	1.62
1984	12	31	-2.49	1.86	3.92	2.38
1985	1	1	-1.69	4.19	5.61	2.27
1985	1	2	-3.72	0.19	0.31	2.5
1985	1	3	-3.35	0.31	2.5700000000000003	2.67
1985	1	4	-9.16	-3.35	0.31	1.95
1985	1	5	-9.92	-4.96	0.05	2.13
1985	1	6	-11.51	-6.1	4.42	1.49
1985	1	7	-13.24	-8.69	0.09	4.03
1985	1	8	-13.07	-3.6	1.06	2.48
1985	1	9	-12.23	-0.67	7.57	1.89
1985	1	10	-12.7	-4.4	0.65	3.29
1985	1	11	-10.04	-2.86	0.43999999999999995	2.87
1985	1	12	-9.97	0.97	3.51	2.38
1985	1	13	-16.54	-6.6	0.26	4.22
1985	1	14	-17.6	-5.69	0.3	3.08
1985	1	15	-13.66	-8.42	0.64	2.63
1985	1	16	-12.92	-7.96	1.35	2.26
1985	1	17	-11.6	-7.16	1.1	1.43
1985	1	18	-15.47	-7.37	0.02	3.72
1985	1	19	-14.6	-7.66	0.18	2.68
1985	1	20	-15.76	-5.86	0.13	1.68
1985	1	21	-8.63	2.19	4.02	1.99
1985	1	22	-1.98	3.65	4.17	3.3
1985	1	23	-2.31	2.68	0.19	3.84
1985	1	24	-1.44	2.23	4.68	4.16
1985	1	25	0.21	3.25	7.199999999999999	3.13
1985	1	26	-3.87	1.67	7.720000000000001	1.98
1985	1	27	-3.85	1.62	0.10999999999999999	4.59
1985	1	28	-4.88	1.37	0.1	4.0
1985	1	29	-0.53	3.71	3.63	1.59
1985	1	30	2.01	5.19	3.33	5.7
1985	1	31	3.58	7.85	2.1	4.48
1985	2	1	4.19	10.19	2.87	2.05
1985	2	2	0.48	8.93	0.42999999999999994	4.88
1985	2	3	-1.88	5.61	0.0	5.14
1985	2	4	-2.45	5.99	0.0	2.97
1985	2	5	-1.88	6.6	0.0	6.01
1985	2	6	-2.24	5.68	0.08	5.37
1985	2	7	-3.26	1.97	0.02	7.05
1985	2	8	-3.77	-0.82	2.8100000000000005	1.59
1985	2	9	-6.74	-3.93	1.17	5.1
1985	2	10	-8.24	-4.38	0.10999999999999999	6.0
1985	2	11	-11.81	-4.7	0.02	7.69
1985	2	12	-14.66	-3.94	0.0	7.98
1985	2	13	-14.09	-2.04	0.0	7.97
1985	2	14	-11.87	-1.36	0.12	7.4
1985	2	15	-13.99	-4.08	0.01	8.0
1985	2	16	-6.63	2.62	0.10999999999999999	7.38
1985	2	17	-7.63	2.62	0.1	4.12
1985	2	18	-10.74	-2.13	0.0	9.48
1985	2	19	-13.39	-0.55	0.0	9.5
1985	2	20	-9.24	-0.06	0.18	2.11
1985	2	21	-3.61	4.53	0.22999999999999998	2.51
1985	2	22	-1.59	2.47	0.29	2.52
1985	2	23	-1.74	2.94	0.8	2.52
1985	2	24	-0.27	6.52	0.09	10.44
1985	2	25	-0.67	10.1	0.04	7.74
1985	2	26	1.04	7.48	0.09	7.6
1985	2	27	-0.18	6.68	0.27	4.33
1985	2	28	-1.77	4.02	0.25	1.9
1985	3	1	-2.1	7.98	2.32	5.95
1985	3	2	1.6	8.01	0.95	3.73
1985	3	3	1.26	8.92	2.19	5.99
1985	3	4	2.21	7.78	5.48	3.32
1985	3	5	-0.16	8.01	0.67	9.89
1985	3	6	-0.9	6.39	0.52	6.67
1985	3	7	-1.92	6.73	0.17	3.82
1985	3	8	-0.69	8.09	0.17	3.97
1985	3	9	-0.34	7.76	0.94	3.65
1985	3	10	-2.14	9.07	3.06	9.32
1985	3	11	0.16	8.39	0.3	13.74
1985	3	12	-2.32	7.1	0.04	7.35
1985	3	13	-2.26	5.09	0.75	5.7
